Player,TWR,Number of Matches,Kills,Assists,KDA,KD,KAS,Knocks,Kills/Knocks,Damage Dealt,AR Damage,DMR Damage,SR Damage,Avg Damage Dealt,Damage Taken,Avg Damage Taken,Damage Taken (Zone),Damage Taken (Enemy),Damage Dealt/Damage Taken,Revives,Died 1st,Died 2nd,Died 3rd,Died 4th,Knocked,Revived,Headshot Kills,Longest Kill (m),Stolen Kills,Lost Kills,Grenades Picked,Grenades Dropped,Grenades Thrown,Grenades Damage,Molotovs Picked,Molotovs Dropped,Molotovs Thrown,Molotovs Damage,Smokes Picked,Smokes Dropped,Smokes Thrown,Flashes Picked,Flashes Dropped,Flashes Thrown,Swimming Distance (km),Walk Distance (km),Ride Distance (km),Time Survived,Avg Time Survived,Heals,Health Recovered,Boosts,Vehicle Destroys
Velehos,54,12,13,5,1.5,1.1,0.4,14,0.9,1875,875,779.3,0,156.2,4986.5,415.5,2456.2,2426.4,0.8,1,3,1,3,5,14,5,3,322.6,1,1,37,0,9,220.7,4,1,0,0,40,17,9,23,3,1,0,24.5,80.3,3:55:40,0:19:38,80,3631.8,54,1
MALMOMANILA,54,12,11,4,1.4,1,0.4,9,1.2,2027.3,764.5,853.4,169.1,168.9,2709.4,225.8,139.4,2465.7,0.8,2,5,2,4,0,13,2,2,291.9,2,0,36,0,16,155.4,5,0,0,0,47,4,8,22,0,2,0,30.4,64.4,3:50:03,0:19:10,20,1522.5,32,0
BRULLEd,54,11,8,0,0.7,0.7,0.6,6,1.3,2015.1,900.5,1058.8,0,183.2,3041,276.5,270.4,2755.5,0.7,6,1,1,4,5,12,6,2,308.7,1,0,32,3,8,80.4,8,0,0,0,43,0,16,27,0,7,0,36.3,47.4,4:06:07,0:22:22,33,1881,47,1
Showie-_-,54,12,9,7,1.3,0.8,0.6,8,1.1,1640.4,586.3,956.9,0,136.7,2916.2,243,114.8,2555.8,0.6,4,3,5,4,0,15,4,4,183.8,1,0,23,1,9,97.2,2,0,1,0,40,0,17,18,1,1,0,31,60,3:52:14,0:19:21,36,1675.7,47,2
Nowikk,52,6,12,6,3,2,0.8,13,0.9,1849.3,985.4,736.4,0,308.2,1831,305.2,40.4,1742.2,1.1,2,1,0,3,2,10,4,3,168.1,1,2,14,1,9,65.3,5,0,1,44,32,3,19,20,1,8,0,15.1,27.1,2:08:28,0:21:24,25,1066,24,3
Armass-,52,12,9,3,1,0.8,0.4,9,1,2073.2,903.9,543.6,520.2,172.8,3771.8,314.3,920,2783.4,0.7,2,2,3,4,3,12,3,2,244.7,2,1,43,3,20,105.6,1,0,0,0,37,4,17,19,0,3,0,24.8,72.5,4:02:31,0:20:12,56,2537.6,74,0
TheSpectro,51,12,6,1,0.6,0.5,0.3,10,0.6,2416.3,1056.4,1326.3,33.6,201.4,3594.7,299.6,1269,2282.1,1.1,3,2,0,6,3,12,2,1,486.7,1,0,26,1,8,0,7,0,1,0,29,4,13,15,1,2,0,27,43.5,3:38:19,0:18:11,44,2374.7,41,2
Bergander,51,12,6,2,0.7,0.5,0.4,10,0.6,2208.7,718.8,1370.9,0,184.1,2374.6,197.9,7.8,2321.1,1,1,5,2,3,2,13,3,3,295.4,2,0,26,1,2,74.9,6,0,2,44,36,0,9,17,1,1,0,25.8,55.7,3:25:44,0:17:08,17,1144.6,28,4
Fluffybunny--,51,12,9,4,1.2,0.8,0.5,5,1.8,1460.1,229.5,813.9,0,121.7,3202.1,266.8,469.8,2689.2,0.5,1,2,6,0,3,14,5,0,502.9,3,0,35,1,16,292,4,0,1,0,39,0,15,12,1,1,0,29.6,54.8,3:53:25,0:19:27,38,1949.8,49,2
kjelletheman,50,12,7,2,0.8,0.6,0.5,7,1,1725.5,570.8,1116.2,0,143.8,2550.6,212.5,85.4,2349.8,0.7,3,3,5,3,1,15,4,1,437.8,0,0,28,1,10,76.1,3,0,0,0,51,8,10,20,12,0,0,21.8,47.4,3:26:15,0:17:11,21,1310.6,30,0
YellowFTW,49,12,4,7,0.9,0.3,0.5,8,0.5,1673.2,631.1,969.8,0,139.4,2927.2,243.9,711.3,2157.1,0.8,2,2,4,3,3,16,5,2,142.1,0,0,24,1,7,62.2,13,5,2,0,58,5,10,22,9,1,0,24.1,68.2,3:21:23,0:16:46,25,1577.2,23,0
Phawkman,48,12,5,3,0.7,0.4,0.6,7,0.7,1349.7,772.3,516.3,61.1,112.5,2688.7,224.1,571.6,2066.9,0.7,3,1,3,5,3,13,2,1,142.3,0,1,30,3,6,0,6,1,2,0,38,0,19,24,3,5,0,26.6,65.1,3:54:14,0:19:31,43,1368.7,32,0
phodus,48,12,5,6,0.9,0.4,0.4,8,0.6,1656,290.1,1124.9,0,138,3061.7,255.1,393.2,2628.7,0.6,1,3,1,4,4,10,2,0,284.8,1,2,43,2,17,80.9,8,5,2,0,52,3,15,27,10,2,0.1,30.3,49.5,3:53:45,0:19:28,36,1841.7,41,1
VSSenjoyer2,47,12,3,4,0.6,0.3,0.4,9,0.3,1958.8,779.5,1058.9,0,163.2,1895.5,158,132.7,1722.5,1.1,4,1,5,6,0,14,2,0,99.4,0,1,19,2,5,120.4,7,0,2,0,46,8,2,14,0,0,0,21,67.4,3:20:02,0:16:40,8,675.5,19,1
aRIEL-__,47,12,3,6,0.8,0.3,0.4,7,0.4,1781.2,604.2,886.5,58.4,148.4,3755,312.9,913.4,2768.3,0.6,2,0,4,5,3,13,5,0,100,0,1,33,0,10,122,3,0,1,0,38,0,11,13,1,1,0.6,27.1,51,3:54:00,0:19:30,44,2505,49,0
Flying1FPS,47,12,7,2,0.8,0.6,0.4,8,0.9,1444.1,585.2,806.7,0,120.3,3048,254,739.6,2237.7,0.6,5,0,2,5,4,7,0,2,140.7,0,0,41,7,9,52.3,4,2,0,0,53,12,13,30,4,2,0.1,35,45.3,3:53:30,0:19:27,51,1943.6,36,2
BrokenNor,46,12,6,2,0.7,0.5,0.4,8,0.8,1511.7,575.2,854.1,82.5,126,2679.9,223.3,296.5,2303.8,0.7,4,5,5,2,0,18,6,2,282.1,0,0,26,3,8,0,6,2,0,0,33,1,7,25,4,1,0,31.4,49.4,4:01:33,0:20:07,30,1418.9,31,1
Jammu-eno,45,6,7,7,2.3,1.2,0.8,8,0.9,1455.9,784,162.1,509.9,242.7,1388.5,231.4,259.2,1065.4,1.4,1,0,3,1,2,5,1,2,235.1,0,1,17,0,6,54.2,2,0,0,0,20,1,5,2,0,1,0,13,32,1:59:49,0:19:58,14,778.5,15,0
PRETTYB0YFLOYD,45,12,5,3,0.7,0.4,0.6,4,1.3,977,442.4,498.7,0,81.4,2532.4,211,511.2,2013.8,0.5,2,2,3,4,3,12,2,0,212.5,1,0,32,1,14,36,6,0,2,0,32,1,15,16,0,1,0,27.6,59.6,3:47:34,0:18:57,25,1212.4,63,0
VEENIXY,45,6,8,5,2.2,1.3,0.7,13,0.6,1577.6,945.3,591.6,0,262.9,2313.9,385.6,613.9,1700,0.9,4,0,1,1,4,4,2,3,91.4,0,3,22,3,12,40.7,5,0,2,0,25,0,12,10,0,4,0,18.7,29.1,2:16:27,0:22:44,38,1693.9,37,1
K4pii,44,6,6,7,2.2,1,0.8,8,0.8,1392.5,765,514.7,0,232.1,1661.5,276.9,139.2,1496.8,0.9,1,3,2,0,1,9,3,1,69.5,2,1,10,0,2,58.9,0,0,0,0,23,1,3,9,1,2,0,15.5,30.4,2:06:20,0:21:03,10,831.5,20,1
Limpmulerider,44,12,3,3,0.5,0.3,0.4,3,1,1452.2,658.4,545.9,86.3,121,2579.5,215,225,2340.4,0.6,3,1,2,5,4,13,5,1,155.5,0,0,17,1,5,109.7,8,0,4,52,39,3,18,19,4,0,0,30.5,35.6,4:08:50,0:20:44,20,1328,32,0
vladdeN83,44,12,5,4,0.8,0.4,0.4,5,1,1190.5,416.4,231.8,265.2,99.2,1603.1,133.6,74.2,1522.7,0.8,3,5,1,4,2,11,1,1,341.8,0,0,23,0,5,32.2,5,0,1,0,32,1,5,20,0,0,0,20.9,34.9,2:49:41,0:14:08,7,393.1,14,0
M00nForrest,43,12,6,4,0.8,0.5,0.4,6,1,920.6,179.3,332.4,0,76.7,1973.5,164.5,350.6,1446,0.6,5,4,2,3,3,10,2,0,49.5,1,0,35,1,12,95.9,7,4,0,0,55,3,13,26,3,5,0,23.5,67.5,3:27:58,0:17:19,14,753.3,31,1
Denner-_-,42,12,4,3,0.6,0.4,0.3,2,2,1218.6,461.1,517.9,0,101.5,3030.9,252.6,506,2272.7,0.5,0,3,2,4,2,13,4,2,305,0,0,31,1,12,160.4,11,2,2,0,52,4,15,25,4,3,0,30.1,68.6,4:08:23,0:20:41,34,1865.2,42,2
itsZeiko,42,6,9,0,1.5,1.5,0.7,10,0.9,1370.6,0,349.3,0,228.4,1375.8,229.3,187.2,1165.7,1.2,0,3,2,0,0,8,2,1,46.2,0,0,16,3,7,15.6,6,0,0,0,20,0,6,17,4,2,0,17.5,20.3,1:47:25,0:17:54,8,655.8,20,1
veazyyy,41,12,2,2,0.3,0.2,0.3,5,0.4,1642.8,231.2,1396.4,0,136.9,2359.9,196.7,263.2,2093.3,0.8,3,4,2,4,2,12,2,0,42.5,0,0,21,2,5,15.2,0,0,0,0,27,2,13,1,1,0,0,25.6,26.1,3:03:47,0:15:18,18,1137.2,28,0
Strid,41,12,6,2,0.7,0.5,0.3,6,1,966.3,238.9,227.2,375.8,80.5,3365.2,280.4,1632.4,1705.8,0.6,0,3,4,1,4,9,1,2,180.7,0,0,30,2,12,124.4,4,0,1,0,40,1,9,15,2,2,0,24.1,63.9,3:54:58,0:19:34,42,2155.2,39,0
furosuti,40,12,6,2,0.7,0.5,0.3,6,1,929.6,411.4,145.9,0,77.5,3054.7,254.6,1245.8,1762,0.5,4,1,5,4,1,12,1,0,35,0,1,33,0,10,231.6,6,0,1,0,55,8,10,12,1,1,0,22.9,72.9,3:45:06,0:18:45,43,1744.7,42,0
Serocrux,40,11,3,4,0.6,0.3,0.4,5,0.6,908.6,162.5,276.5,169.4,82.6,3061.2,278.3,779.6,2216.3,0.4,6,2,3,4,2,11,2,2,289.9,0,2,24,0,10,116.6,5,0,2,48,32,0,14,15,2,2,0,24.7,67.4,3:23:50,0:18:31,54,1941.2,36,0
KockyMcBlockrson,40,6,5,5,1.7,0.8,0.7,8,0.6,1350.7,344.9,568.6,100,225.1,1489.3,248.2,112.8,1322.7,1,4,1,2,3,0,8,2,2,59.2,0,3,14,0,11,226.3,5,0,0,0,33,0,17,10,3,1,0,18,36.2,2:27:07,0:24:31,17,869.3,26,2
JuraEnjoyer,40,6,7,2,1.8,1.4,0.7,7,1,1182.8,318.2,821.5,0,197.1,1330.8,221.8,8,1291.3,0.9,1,3,0,0,0,7,2,1,225.9,0,0,15,0,7,43.2,4,1,1,0,31,2,4,9,2,0,0,19.5,19,2:09:06,0:21:31,13,526.8,10,3
ItsManiTV,39,6,5,4,1.8,1,0.5,4,1.3,1397.3,512.7,704,0,232.9,1368,228,99.5,1215.1,1.1,1,1,1,0,3,5,3,1,157.3,1,1,19,4,9,132.7,4,0,2,48,20,0,9,3,0,1,0,18,31.4,2:24:18,0:24:03,14,838,22,2
dollondoro,39,12,3,1,0.3,0.3,0.3,2,1.5,1030.4,94.4,575,174.8,85.9,2000.6,166.7,287.5,1701.6,0.6,1,6,3,3,0,12,1,1,356.3,1,0,22,1,2,57.1,3,0,0,0,30,2,3,19,0,0,0,25.1,35.1,3:23:35,0:16:57,18,790.6,20,3
FRANZ0IS,38,6,4,4,1.6,0.8,0.5,5,0.8,1401.8,331.2,963.6,0,233.6,703.3,117.2,13.2,674.4,2.1,4,1,2,1,1,4,0,2,74.1,0,0,16,1,5,107,6,1,0,0,25,3,3,11,0,0,0,15.5,24.1,1:54:41,0:19:06,8,203.3,11,0
LithuanianShame,38,6,5,5,1.7,0.8,0.7,4,1.3,1060.3,539.7,410.2,0,176.7,1506.5,251.1,104,1347.6,0.8,3,2,0,1,3,6,0,0,214.7,0,1,19,0,8,51.8,6,0,2,58.5,26,0,3,10,0,0,0,15.3,42.4,2:00:40,0:20:06,10,706.5,19,0
pejastic,38,11,2,2,0.4,0.2,0.3,3,0.7,977,469.9,507.1,0,88.8,2919.2,265.4,1402.5,1426.5,0.7,3,5,2,1,3,9,1,0,78,0,0,15,1,0,0,4,0,0,0,44,1,12,14,0,0,0,18.5,60.4,3:08:03,0:17:05,49,1809.2,25,0
BAAAD3,37,6,3,4,1.2,0.5,0.5,3,1,1482.6,363.4,1119.2,0,247.1,1525.5,254.2,123.8,1344.9,1.1,1,3,1,0,2,7,3,2,335.4,1,0,25,1,6,0,2,0,0,0,23,0,1,14,4,0,0,15.4,26.2,2:04:54,0:20:49,12,895.5,18,2
G0dfella,37,6,5,3,1.3,0.8,0.7,3,1.7,1066.1,584.7,481.4,0,177.7,1586.9,264.5,287.4,1247.4,0.9,2,1,0,3,2,6,2,2,202.1,2,0,16,0,8,0,2,0,2,0,31,5,20,11,0,3,0,15.5,26.4,1:57:11,0:19:31,23,966.9,25,0
smedenbabeh,36,6,3,4,1.2,0.5,0.8,3,1,844.3,407.2,214.9,0,140.7,1181.1,196.9,102,1077.9,0.8,1,0,3,3,0,8,2,1,42.4,0,0,15,2,8,22.2,2,0,2,0,31,10,6,9,0,0,0,12.8,20.7,1:45:13,0:17:32,13,561.1,23,0
BIOTHAIFULxd,35,6,2,5,1.4,0.4,0.7,5,0.4,903.9,424.9,283.2,195.8,150.7,981.3,163.6,0,934.2,1,1,2,0,2,1,5,2,0,26.8,0,3,9,0,1,0,4,0,1,0,14,0,1,4,0,0,0,16,26,2:12:46,0:22:07,8,461.3,11,0
CRA_Dimmea,34,6,7,2,1.8,1.4,0.5,5,1.4,737.3,382.9,131.3,161.2,122.9,1612.5,268.7,234.4,1375.6,0.5,3,1,1,0,3,4,1,2,310.5,2,1,14,0,7,61.9,1,1,0,0,15,1,8,8,0,4,0,12.8,33.9,2:00:37,0:20:06,17,974.2,30,2
Puli-Arska,34,6,4,2,1,0.7,0.5,8,0.5,1130.6,574.8,100.2,400.8,188.4,1722.5,287.1,149.6,1485.6,0.8,1,1,1,3,1,6,1,1,144.9,1,0,16,0,8,54.8,4,0,2,0,23,3,16,11,0,1,0,15.8,35.7,2:07:26,0:21:14,30,1109.4,24,0
Stalsy,34,6,4,4,1.6,0.8,0.2,9,0.4,1337.1,255,0,1045.1,222.8,1000.6,166.8,171.5,822,1.6,1,3,1,0,1,5,1,2,261.5,1,1,11,1,3,37,3,0,0,0,23,0,3,13,0,2,0,16.2,21.7,1:57:01,0:19:30,6,465.6,12,0
MouZe-,33,6,1,2,0.5,0.2,0.5,1,1,1291.2,304.5,967.4,0,215.2,1330.2,221.7,62.2,1222.8,1.1,1,1,1,0,4,8,1,0,57.1,0,0,16,0,7,19.4,3,0,1,0,18,0,10,7,1,2,0,13.3,29.9,2:00:11,0:20:01,11,520.2,24,1
jaaaaN-,32,6,2,2,0.7,0.3,0.7,7,0.3,859.7,158,701.7,0,143.3,1521.6,253.6,290.3,1159.4,0.7,0,1,2,1,2,5,1,0,253.7,0,1,11,0,1,0,3,0,0,0,36,4,14,12,0,0,0,15,30.3,1:59:31,0:19:55,31,911.6,20,1
CRA_ebaY,32,6,2,3,0.8,0.3,0.3,3,0.7,1224.9,529.2,645.3,0,204.1,1631.7,272,0,1628.5,0.8,2,3,0,2,1,6,1,1,48.5,0,1,9,0,3,50.4,4,1,0,0,19,0,4,20,5,2,0,11.2,24.4,1:43:29,0:17:14,28,1020.3,15,0
TacBlack,31,6,4,1,0.8,0.7,0.3,2,2,1003.2,213.9,691.8,0,167.2,1265.8,211,1,1252.4,0.8,0,0,3,0,3,5,2,1,104.8,0,0,15,2,9,11.4,7,0,2,0,20,0,10,18,11,3,0,18.4,19.9,2:04:51,0:20:48,12,645.8,20,0
aleee2g,28,6,1,2,0.5,0.2,0.5,1,1,726.6,319.6,319.6,0,121.1,2127.2,354.5,480.7,1599.6,0.5,1,1,3,2,0,6,1,0,10.2,0,0,12,2,3,87.4,5,2,1,0,14,0,5,8,3,2,0,16,27.2,1:52:39,0:18:46,28,1517.2,28,0
Moeland,20,4,4,0,1,1,0.3,3,1.3,557.5,168,168.4,0,139.4,831.5,207.9,0,804.2,0.7,2,1,1,0,2,4,1,0,40.5,0,0,11,2,3,212.6,0,0,0,0,16,0,3,10,0,1,0,9.8,21.4,1:13:48,0:18:27,5,421.5,14,1
Pelle-Peloton,19,6,0,1,0.2,0,0.2,1,0,272.7,24.7,150.6,90.9,45.4,1832.8,305.5,597.2,1234.9,0.2,0,2,2,1,1,8,3,0,0,0,1,10,1,1,0,4,0,1,0,20,1,6,15,2,1,0,11.2,37.8,1:48:41,0:18:06,29,1202.5,27,0
Zettron,19,6,1,0,0.2,0.2,0.2,1,1,195.3,39.6,155.7,0,32.6,1038.7,173.1,189.4,837.4,0.2,0,3,2,0,1,5,0,0,290.8,1,0,4,0,2,0,3,0,0,0,20,0,1,8,0,0,0,10,34.6,1:39:54,0:16:39,11,438.4,9,0
Lozeh,18,3,2,3,1.7,0.7,1,2,1,223,120.7,74,0,74.3,1045.8,348.6,295.8,741.2,0.3,0,0,3,0,0,4,1,0,432.1,0,0,12,3,4,0,1,0,0,0,12,0,4,4,0,0,0,8.4,17.4,0:59:50,0:19:56,18,735.8,16,1
BadODuck,6,1,0,1,1,0,1,0,0,133.8,133.8,0,0,133.8,166,166,0,166,0.8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,1,0,1,0,0.6,1.2,0:06:38,0:06:38,1,66,0,0
sexyshoutyy,3,1,0,0,0,0,0,0,0,42.9,18.8,24.1,0,42.9,276.9,276.9,6,248.8,0.2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,4,4,0,0,0,2.5,3.6,0:18:26,0:18:26,5,176.9,4,0
K4K4N,2,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,1.4,0:06:29,0:06:29,0,0,0,0
stigmatesss,94,17,48,27,5,3.2,0.9,42,1.1,9584.8,3671.8,5387.2,0,563.8,6091.8,358.3,65.5,5872.3,1.6,15,2,3,3,6,22,13,9,288,4,0,103,4,64,410.7,12,0,5,47.8,60,4,29,51,4,18,0,59,57.5,7:11:44,0:25:23,83,4298.7,100,7
JudgeDeath_,92,18,49,18,4.5,3.3,0.9,54,0.9,9541.5,2992.8,5074.9,640.3,530.1,5748.6,319.4,450.4,5213.4,1.8,10,1,6,4,4,19,8,11,300.2,2,1,56,4,29,678.7,3,0,3,70,85,5,43,32,6,8,0,68.7,83.7,7:13:23,0:24:04,97,4168.2,205,2
LinkYA,86,18,36,26,3.6,2.1,0.9,39,0.9,6778.1,2719.3,3006,749.1,376.6,5026.2,279.2,32,4968,1.4,10,3,5,7,2,23,7,6,406.5,4,3,52,11,16,5,15,0,6,64.4,70,13,30,42,5,10,0,59.1,61.7,7:22:01,0:24:33,55,3231.2,102,5
WSC_xD,86,18,37,16,3.1,2.2,0.9,41,0.9,6653.2,2289.4,3776.1,0,369.6,5650.1,313.9,181.2,5322.5,1.3,6,9,3,3,2,26,11,9,284.9,3,1,58,3,33,525.4,10,4,2,0,88,12,27,31,3,4,0,64.1,65,7:00:39,0:23:22,71,3836.2,99,4
Fackush1ma,82,18,33,17,3.3,2.2,0.8,44,0.8,7951.9,3297.8,3232,1021.4,441.8,5153.8,286.3,220.1,4647.6,1.7,5,4,5,2,4,18,6,11,192.9,1,4,37,3,14,300.7,13,1,5,0,72,15,23,42,2,9,0,55.7,101.3,6:40:45,0:22:15,51,3435.1,107,2
axaxaxaYTblPO4EK,80,18,31,11,2.5,1.8,0.8,25,1.2,5836.2,2087.4,2727.2,0,324.2,5436.7,302,223.2,4959.8,1.2,6,6,4,5,2,23,8,7,307.2,2,0,83,16,45,886.3,15,4,2,0,99,11,34,34,12,6,0,51.5,74.2,6:09:51,0:20:32,57,3656.7,99,4
Nyachan_134,80,17,29,16,2.8,1.8,0.8,35,0.8,5086.1,1798.6,715.2,2283.3,299.2,4610.2,271.2,507.3,3892.3,1.3,4,6,3,4,3,21,7,10,168.9,4,1,40,3,21,63.8,2,1,0,0,58,6,11,18,5,5,0,42,73.6,5:06:54,0:18:03,42,2840.2,70,5
LeTr1x3n,80,18,29,26,3.2,1.7,0.8,29,1,5634.8,2188.9,2972.1,0,313,5104.3,283.6,192.2,4856.8,1.2,9,2,6,3,5,22,9,3,325.4,1,1,47,4,29,148.6,10,2,4,0,96,21,39,39,1,10,0,54.3,55.7,7:13:36,0:24:05,51,3114.3,63,5
KrasPal,80,18,33,21,3.6,2.2,0.6,33,1,7135.2,0,5004.7,0,396.4,5287.8,293.8,393.7,4765.9,1.5,8,2,6,3,4,22,11,2,262.7,2,2,62,7,27,192.1,10,0,7,0,68,7,22,9,4,2,0,57.7,81.1,7:00:59,0:23:23,65,3651.1,122,5
NectarN1nja_TV,79,18,24,17,2.6,1.5,0.8,24,1,5493.9,2112.7,2703.2,0,305.2,5712.5,317.4,880.5,4787.1,1.1,12,0,4,3,8,22,13,11,308.2,0,2,39,1,29,242.5,9,0,6,51.6,60,3,29,35,1,12,0.1,62.2,94,7:21:40,0:24:32,80,3751.9,83,1
Pozorchik,79,18,26,18,3.1,1.9,0.7,25,1,5431.4,889.5,0,2907.3,301.7,6062.7,336.8,479.9,5425.4,1,11,3,1,6,4,24,12,3,360.4,4,2,69,4,39,448.7,16,8,4,0,141,83,23,44,39,1,0,60.7,83,7:31:40,0:25:05,71,4286,116,0
ffinsky,79,18,25,21,2.9,1.6,0.8,31,0.8,5841.5,1412.8,3562.5,0,324.5,5782.5,321.3,35.8,5384.1,1.1,4,2,6,6,2,25,11,5,344,1,3,56,0,33,261.7,18,0,8,29.4,67,3,40,33,4,12,0,45.5,78.5,6:18:41,0:21:02,71,3955.6,117,1
ovoch132,78,18,23,16,2.4,1.4,0.8,32,0.7,6333.5,2157,1429,2091.9,351.9,4094.1,227.5,262.2,3421.7,1.9,9,2,3,7,4,18,6,9,212.6,0,1,44,4,26,249.2,7,1,4,0,64,0,20,22,3,1,0,59.4,78.8,6:24:16,0:21:20,44,2419.1,50,3
Ash_Ketchum___,74,17,28,13,2.7,1.9,0.7,27,1,4173,1162.1,1853.1,90.1,245.5,5697.5,335.1,118.8,5451.3,0.8,9,3,2,3,7,22,13,6,230.4,2,1,53,2,38,443.4,12,0,11,0,71,11,37,37,9,19,0.1,45.1,89.1,6:30:18,0:22:57,91,3939.6,83,4
Amur,73,18,24,14,2.5,1.6,0.7,25,1,4752.9,1891.3,1945.2,595,264.1,4061.8,225.7,136,3754.6,1.3,5,3,4,5,3,19,6,13,281.3,1,0,42,2,18,321.4,6,4,1,0,58,3,13,7,2,1,0,56.9,114.2,6:50:07,0:22:47,26,2389.8,61,0
Smile_v13,69,18,22,12,2,1.3,0.7,21,1,4478.1,1932.6,2260.3,129.9,248.8,3832.2,212.9,349.4,3339.3,1.3,8,7,4,4,2,19,4,7,312.4,2,1,35,6,7,150,6,0,0,0,92,6,11,45,7,0,0,55.2,109.8,6:21:55,0:21:13,32,2002.2,47,1
yunikdd,69,17,15,14,1.7,0.9,0.7,25,0.6,4500.4,1552.6,1058.1,1433.8,264.7,4196.9,246.9,200.4,3845.2,1.2,5,5,4,4,3,19,6,4,218.5,0,2,49,5,21,207.8,11,5,2,0,80,6,22,34,3,9,0,41,82.9,6:00:33,0:21:12,51,2452.5,74,4
Putyx_TV,68,18,18,12,1.8,1.1,0.7,20,0.9,4741.7,1708.9,1733.8,484.5,263.4,4603.6,255.8,641.2,3900.4,1.2,7,5,3,7,2,28,9,3,263.7,1,1,61,3,26,421.9,11,4,4,186.3,72,10,37,39,12,9,0.1,40.1,100.3,6:10:44,0:20:35,45,2612.8,75,0
kush_ebush,68,18,24,10,2,1.4,0.7,23,1,4072,1914.5,1870.8,0,226.2,4303.7,239.1,376.7,3760.7,1.1,10,3,3,5,6,17,7,2,214.6,1,2,36,1,11,11.6,5,0,3,0,73,10,9,33,2,6,0,47.1,83.8,5:56:55,0:19:49,54,2532,53,2
ForrellenLord,67,18,17,15,1.9,1,0.7,17,1,4460.2,1321.6,2494.9,66.7,247.8,4560.5,253.4,1256.7,3211.8,1.4,6,3,6,5,3,19,4,3,302.2,2,1,40,3,17,294.8,6,0,2,0,70,7,25,14,4,2,0.2,46.6,91.9,6:29:49,0:21:39,55,2720.5,90,0
xDrama,67,18,23,7,1.8,1.4,0.6,25,0.9,4407.4,2142.6,2169.9,0,244.9,4901,272.3,1216.7,3527.4,1.2,8,7,2,3,5,21,7,4,194.4,0,1,35,2,11,62.7,4,3,1,0,51,5,10,29,4,1,0.1,50.7,93.7,6:22:41,0:21:15,67,2993.3,50,2
ast_cloud,66,13,13,18,2.6,1.1,0.7,19,0.7,4012.1,1340.2,514,1744.3,308.6,3876.8,298.2,358.4,3431.6,1.2,2,1,6,2,3,18,7,5,189.9,0,2,40,3,25,166.6,1,0,0,0,36,0,3,7,0,1,0,33.3,53.5,4:09:14,0:19:10,40,2486.3,69,1
OG_BuGaJ,64,18,22,9,1.8,1.3,0.7,21,1,3592.7,1622.7,628.7,607.7,199.6,4228.5,234.9,97.2,4038.8,0.9,7,3,7,4,3,24,9,6,208.9,2,0,45,0,17,211.8,10,0,2,56.8,68,8,30,25,0,4,0,49.3,82.8,6:10:56,0:20:36,31,2283.8,65,3
3kz0tt,64,13,16,11,2.1,1.2,0.8,15,1.1,3066.5,1401.7,1363.7,0,235.9,2566.2,197.4,139.8,2383.1,1.3,11,4,3,3,3,14,2,4,222.6,0,0,26,1,11,126.1,8,0,2,0,55,0,11,19,2,8,0,30.3,49.9,4:16:41,0:19:44,38,1140.8,43,1
Cold__Dry,62,18,20,7,1.5,1.1,0.6,17,1.2,4024.4,1683.6,1788.8,42.9,223.6,4759.1,264.4,600.5,3978.3,1,7,8,3,4,3,21,6,4,172.6,2,2,45,1,25,157.1,3,0,3,0,68,5,16,1,0,0,0,45.7,79.6,6:19:17,0:21:04,44,2897.7,117,4
The_R1sE,61,18,13,7,1.2,0.8,0.4,20,0.7,4810,1316.5,2838.5,0,267.2,4843.8,269.1,625.3,3928.8,1.2,1,5,3,3,4,21,7,5,292.8,0,1,48,2,12,222.9,12,1,3,0,94,16,31,36,6,3,0,44.3,69.6,5:28:10,0:18:13,69,2838.2,67,1
NOGEBATYA,60,18,14,8,1.2,0.8,0.6,17,0.8,4076.2,652.9,2913.8,100,226.5,4064.1,225.8,456.1,3407.3,1.2,4,7,5,2,4,21,7,4,194.7,1,2,28,0,8,186.7,11,1,1,0,59,7,24,42,8,2,0,33.1,71,5:14:29,0:17:28,49,2194.1,64,2
burnth1sout,56,18,12,7,1.1,0.7,0.6,16,0.8,3124.2,1012.9,1866.9,0,173.6,5492.7,305.2,1247.8,4093.8,0.8,14,5,4,0,9,16,8,1,208.4,1,1,51,2,9,117.4,6,0,1,0,63,7,21,24,1,3,0.1,50.3,85.9,6:24:51,0:21:22,77,3608,112,0
Sssparksss,56,18,14,5,1.1,0.8,0.5,15,0.9,3468.2,1043.3,1658.2,188.3,192.7,4024,223.6,500.7,3462.8,1,8,6,5,4,3,19,4,0,242,1,0,37,3,9,110.7,9,0,0,0,78,13,11,31,2,5,0,41.8,84.9,5:30:40,0:18:22,50,2180.4,71,1
Sweetrxed,55,17,12,13,1.6,0.8,0.6,16,0.8,2337.2,518.6,1381.2,0,137.5,5778.4,339.9,577.4,5019.6,0.5,8,10,2,2,2,21,6,3,259,1,1,42,3,22,71.8,5,0,2,0,31,6,14,2,1,0,0,47.7,69.8,6:14:43,0:22:02,71,4018.4,109,0
